




# Raster output (t, lif_no, isi)
302603 25 0.926000
303003 11 1.000000
303103 26 0.926000
303503 12 1.000000
303603 27 0.926000
304003 13 1.000000
304103 28 0.926000
304503 14 1.000000
304603 29 0.926000
305003 15 1.000000
305103 30 0.926000
305503 16 1.000000
305603 31 0.926000
306003 17 1.000000
306103 32 0.926000
306503 18 1.000000
306603 33 0.926000
307003 19 1.000000
307103 34 0.926000
307503 20 0.074000
307603 35 1.000000
308003 21 0.074000
308103 36 1.000000
308503 22 0.074000
308603 37 1.000000
309003 23 0.074000
309103 38 1.000000
309503 24 0.074000
309603 39 1.000000
310003 25 0.074000
310103 40 1.000000
310503 26 0.074000
310603 41 1.000000
311003 27 0.074000
311103 42 1.000000
311503 28 0.074000
311603 43 1.000000
312003 29 0.074000
312103 44 1.000000
312503 30 0.074000
312603 45 1.000000
313003 31 0.074000
313103 46 1.000000
313503 32 0.074000
313603 47 1.000000
314003 33 0.074000
314103 48 1.000000
314503 34 0.074000
314603 49 1.000000
400003 5 1.000000
400103 20 0.926000
400503 6 1.000000
400603 21 0.926000
401003 7 1.000000
401103 22 0.926000
401503 8 1.000000
401603 23 0.926000
402003 9 1.000000
402103 24 0.926000
402503 10 1.000000
402603 25 0.926000
403003 11 1.000000
403103 26 0.926000
403503 12 1.000000
403603 27 0.926000
404003 13 1.000000
404103 28 0.926000
404503 14 1.000000
404603 29 0.926000
405003 15 1.000000
405103 30 0.926000
405503 16 1.000000
405603 31 0.926000
406003 17 1.000000
406103 32 0.926000
406503 18 1.000000
406603 33 0.926000
407003 19 1.000000
407103 34 0.926000
407503 20 0.074000
407603 35 1.000000
408003 21 0.074000
408103 36 1.000000
408503 22 0.074000
408603 37 1.000000
409003 23 0.074000
409103 38 1.000000
409503 24 0.074000
409603 39 1.000000
410003 25 0.074000
410103 40 1.000000
410503 26 0.074000
410603 41 1.000000
411003 27 0.074000
411103 42 1.000000
411503 28 0.074000
411603 43 1.000000
412003 29 0.074000
412103 44 1.000000
412503 30 0.074000
412603 45 1.000000
413003 31 0.074000
413103 46 1.000000
413503 32 0.074000
413603 47 1.000000
414003 33 0.074000
414103 48 1.000000
414503 34 0.074000
414603 49 1.000000
500003 5 1.000000
500103 20 0.926000
500503 6 1.000000
500603 21 0.926000
501003 7 1.000000
501103 22 0.926000
501503 8 1.000000
501603 23 0.926000
502003 9 1.000000
502103 24 0.926000
502503 10 1.000000
502603 25 0.926000
503003 11 1.000000
503103 26 0.926000
503503 12 1.000000
503603 27 0.926000
504003 13 1.000000
504103 28 0.926000
504503 14 1.000000
504603 29 0.926000
505003 15 1.000000
505103 30 0.926000
505503 16 1.000000
505603 31 0.926000
506003 17 1.000000
506103 32 0.926000
506503 18 1.000000
506603 33 0.926000
507003 19 1.000000
507103 34 0.926000
507503 20 0.074000
507603 35 1.000000
508003 21 0.074000
508103 36 1.000000
508503 22 0.074000
508603 37 1.000000
509003 23 0.074000
509103 38 1.000000
509503 24 0.074000
509603 39 1.000000
510003 25 0.074000
510103 40 1.000000
510503 26 0.074000
510603 41 1.000000
511003 27 0.074000
511103 42 1.000000
511503 28 0.074000
511603 43 1.000000
512003 29 0.074000
512103 44 1.000000
512503 30 0.074000
512603 45 1.000000
513003 31 0.074000
513103 46 1.000000
513503 32 0.074000
513603 47 1.000000
514003 33 0.074000
514103 48 1.000000
514503 34 0.074000
514603 49 1.000000
600003 5 1.000000
600103 20 0.926000
600503 6 1.000000
600603 21 0.926000
601003 7 1.000000
601103 22 0.926000
601503 8 1.000000
601603 23 0.926000
602003 9 1.000000
602103 24 0.926000
602503 10 1.000000
602603 25 0.926000
603003 11 1.000000
603103 26 0.926000
603503 12 1.000000
603603 27 0.926000
604003 13 1.000000
604103 28 0.926000
604503 14 1.000000
604603 29 0.926000
605003 15 1.000000
605103 30 0.926000
605503 16 1.000000
605603 31 0.926000
606003 17 1.000000
606103 32 0.926000
606503 18 1.000000
606603 33 0.926000
607003 19 1.000000
607103 34 0.926000
607503 20 0.074000
607603 35 1.000000
608003 21 0.074000
608103 36 1.000000
608503 22 0.074000
608603 37 1.000000
609003 23 0.074000
609103 38 1.000000
609503 24 0.074000
609603 39 1.000000
610003 25 0.074000
610103 40 1.000000
610503 26 0.074000
610603 41 1.000000
611003 27 0.074000
611103 42 1.000000
611503 28 0.074000
611603 43 1.000000
612003 29 0.074000
612103 44 1.000000
612503 30 0.074000
612603 45 1.000000
613003 31 0.074000
613103 46 1.000000
613503 32 0.074000
613603 47 1.000000
614003 33 0.074000
614103 48 1.000000
614503 34 0.074000
614603 49 1.000000
700003 5 1.000000
700103 20 0.926000
700503 6 1.000000
700603 21 0.926000
701003 7 1.000000
701103 22 0.926000
701503 8 1.000000
701603 23 0.926000
702003 9 1.000000
702103 24 0.926000
702503 10 1.000000
702603 25 0.926000
703003 11 1.000000
703103 26 0.926000
703503 12 1.000000
703603 27 0.926000
704003 13 1.000000
704103 28 0.926000
704503 14 1.000000
704603 29 0.926000
705003 15 1.000000
705103 30 0.926000
705503 16 1.000000
705603 31 0.926000
706003 17 1.000000
706103 32 0.926000
706503 18 1.000000
706603 33 0.926000
707003 19 1.000000
707103 34 0.926000
707503 20 0.074000
707603 35 1.000000
708003 21 0.074000
708103 36 1.000000
708503 22 0.074000
708603 37 1.000000
709003 23 0.074000
709103 38 1.000000
709503 24 0.074000
709603 39 1.000000
710003 25 0.074000
710103 40 1.000000
710503 26 0.074000
710603 41 1.000000
711003 27 0.074000
711103 42 1.000000
711503 28 0.074000
711603 43 1.000000
712003 29 0.074000
712103 44 1.000000
712503 30 0.074000
712603 45 1.000000
713003 31 0.074000
713103 46 1.000000
713503 32 0.074000
713603 47 1.000000
714003 33 0.074000
714103 48 1.000000
714503 34 0.074000
714603 49 1.000000
800003 5 1.000000
800103 20 0.926000
800503 6 1.000000
800603 21 0.926000
801003 7 1.000000
801103 22 0.926000
801503 8 1.000000
801603 23 0.926000
802003 9 1.000000
802103 24 0.926000
802503 10 1.000000
802603 25 0.926000
803003 11 1.000000
803103 26 0.926000
803503 12 1.000000
803603 27 0.926000
804003 13 1.000000
804103 28 0.926000
804503 14 1.000000
804603 29 0.926000
805003 15 1.000000
805103 30 0.926000
805503 16 1.000000
805603 31 0.926000
806003 17 1.000000
806103 32 0.926000
806503 18 1.000000
806603 33 0.926000
807003 19 1.000000
807103 34 0.926000
807503 20 0.074000
807603 35 1.000000
808003 21 0.074000
808103 36 1.000000
808503 22 0.074000
808603 37 1.000000
809003 23 0.074000
809103 38 1.000000
809503 24 0.074000
809603 39 1.000000
810003 25 0.074000
810103 40 1.000000
810503 26 0.074000
810603 41 1.000000
811003 27 0.074000
811103 42 1.000000
811503 28 0.074000
811603 43 1.000000
812003 29 0.074000
812103 44 1.000000
812503 30 0.074000
812603 45 1.000000
813003 31 0.074000
813103 46 1.000000
813503 32 0.074000
813603 47 1.000000
814003 33 0.074000
814103 48 1.000000
814503 34 0.074000
814603 49 1.000000
900003 5 1.000000
900103 20 0.926000
900503 6 1.000000
900603 21 0.926000
901003 7 1.000000
901103 22 0.926000
901503 8 1.000000
901603 23 0.926000
902003 9 1.000000
902103 24 0.926000
902503 10 1.000000
902603 25 0.926000
903003 11 1.000000
903103 26 0.926000
903503 12 1.000000
903603 27 0.926000
904003 13 1.000000
904103 28 0.926000
904503 14 1.000000
904603 29 0.926000
905003 15 1.000000
905103 30 0.926000
905503 16 1.000000
905603 31 0.926000
906003 17 1.000000
906103 32 0.926000
906503 18 1.000000
906603 33 0.926000
907003 19 1.000000
907103 34 0.926000
907503 20 0.074000
907603 35 1.000000
908003 21 0.074000
908103 36 1.000000
908503 22 0.074000
908603 37 1.000000
909003 23 0.074000
909103 38 1.000000
909503 24 0.074000
909603 39 1.000000
910003 25 0.074000
910103 40 1.000000
910503 26 0.074000
910603 41 1.000000
911003 27 0.074000
911103 42 1.000000
911503 28 0.074000
911603 43 1.000000
912003 29 0.074000
912103 44 1.000000
912503 30 0.074000
912603 45 1.000000
913003 31 0.074000
913103 46 1.000000
913503 32 0.074000
913603 47 1.000000
914003 33 0.074000
914103 48 1.000000
914503 34 0.074000
914603 49 1.000000
1000003 5 1.000000
1000103 20 0.926000
1000503 6 1.000000
1000603 21 0.926000
1001003 7 1.000000
1001103 22 0.926000
1001503 8 1.000000
1001603 23 0.926000
1002003 9 1.000000
1002103 24 0.926000
1002503 10 1.000000
1002603 25 0.926000
1003003 11 1.000000
1003103 26 0.926000
1003503 12 1.000000
1003603 27 0.926000
1004003 13 1.000000
1004103 28 0.926000
1004503 14 1.000000
1004603 29 0.926000
1005003 15 1.000000
1005103 30 0.926000
1005503 16 1.000000
1005603 31 0.926000
1006003 17 1.000000
1006103 32 0.926000
1006503 18 1.000000
1006603 33 0.926000
1007003 19 1.000000
1007103 34 0.926000
1007503 20 0.074000
1007603 35 1.000000
1008003 21 0.074000
1008103 36 1.000000
1008503 22 0.074000
1008603 37 1.000000
1009003 23 0.074000
1009103 38 1.000000
1009503 24 0.074000
1009603 39 1.000000
1010003 25 0.074000
1010103 40 1.000000
1010503 26 0.074000
1010603 41 1.000000
1011003 27 0.074000
1011103 42 1.000000
1011503 28 0.074000
1011603 43 1.000000
1012003 29 0.074000
1012103 44 1.000000
1012503 30 0.074000
1012603 45 1.000000
1013003 31 0.074000
1013103 46 1.000000
1013503 32 0.074000
1013603 47 1.000000
1014003 33 0.074000
1014103 48 1.000000
1014503 34 0.074000
1014603 49 1.000000
1100003 5 1.000000
1100103 20 0.926000
1100503 6 1.000000
1100603 21 0.926000
1101003 7 1.000000
1101103 22 0.926000
1101503 8 1.000000
1101603 23 0.926000
1102003 9 1.000000
1102103 24 0.926000
1102503 10 1.000000
1102603 25 0.926000
1103003 11 1.000000
1103103 26 0.926000
1103503 12 1.000000
1103603 27 0.926000
1104003 13 1.000000
1104103 28 0.926000
1104503 14 1.000000
1104603 29 0.926000
1105003 15 1.000000
1105103 30 0.926000
1105503 16 1.000000
1105603 31 0.926000
1106003 17 1.000000
1106103 32 0.926000
1106503 18 1.000000
1106603 33 0.926000
1107003 19 1.000000
1107103 34 0.926000
1107503 20 0.074000
1107603 35 1.000000
1108003 21 0.074000
1108103 36 1.000000
1108503 22 0.074000
1108603 37 1.000000
1109003 23 0.074000
1109103 38 1.000000
1109503 24 0.074000
1109603 39 1.000000
1110003 25 0.074000
1110103 40 1.000000
1110503 26 0.074000
1110603 41 1.000000
1111003 27 0.074000
1111103 42 1.000000
1111503 28 0.074000
1111603 43 1.000000
1112003 29 0.074000
1112103 44 1.000000
1112503 30 0.074000
1112603 45 1.000000
1113003 31 0.074000
1113103 46 1.000000
1113503 32 0.074000
1113603 47 1.000000
1114003 33 0.074000
1114103 48 1.000000
1114503 34 0.074000
1114603 49 1.000000
1200003 5 1.000000
1200103 20 0.926000
1200503 6 1.000000
1200603 21 0.926000
1201003 7 1.000000
1201103 22 0.926000
1201503 8 1.000000
1201603 23 0.926000
1202003 9 1.000000
1202103 24 0.926000
1202503 10 1.000000
1202603 25 0.926000
1203003 11 1.000000
1203103 26 0.926000
1203503 12 1.000000
1203603 27 0.926000
1204003 13 1.000000
1204103 28 0.926000
1204503 14 1.000000
1204603 29 0.926000
1205003 15 1.000000
1205103 30 0.926000
1205503 16 1.000000
1205603 31 0.926000
1206003 17 1.000000
1206103 32 0.926000
1206503 18 1.000000
1206603 33 0.926000
1207003 19 1.000000
1207103 34 0.926000
1207503 20 0.074000
1207603 35 1.000000
1208003 21 0.074000
1208103 36 1.000000
1208503 22 0.074000
1208603 37 1.000000
1209003 23 0.074000
1209103 38 1.000000
1209503 24 0.074000
1209603 39 1.000000
1210003 25 0.074000
1210103 40 1.000000
1210503 26 0.074000
1210603 41 1.000000
1211003 27 0.074000
1211103 42 1.000000
1211503 28 0.074000
1211603 43 1.000000
1212003 29 0.074000
1212103 44 1.000000
1212503 30 0.074000
1212603 45 1.000000
1213003 31 0.074000
1213103 46 1.000000
1213503 32 0.074000
1213603 47 1.000000
1214003 33 0.074000
1214103 48 1.000000
1214503 34 0.074000
1214603 49 1.000000
1300003 5 1.000000
1300103 20 0.926000
1300503 6 1.000000
1300603 21 0.926000
1301003 7 1.000000
1301103 22 0.926000
1301503 8 1.000000
1301603 23 0.926000
1302003 9 1.000000
1302103 24 0.926000
1302503 10 1.000000
1302603 25 0.926000
1303003 11 1.000000
1303103 26 0.926000
1303503 12 1.000000
1303603 27 0.926000
1304003 13 1.000000
1304103 28 0.926000
1304503 14 1.000000
1304603 29 0.926000
1305003 15 1.000000
1305103 30 0.926000
1305503 16 1.000000
1305603 31 0.926000
1306003 17 1.000000
1306103 32 0.926000
1306503 18 1.000000
1306603 33 0.926000
1307003 19 1.000000
1307103 34 0.926000
1307503 20 0.074000
1307603 35 1.000000
1308003 21 0.074000
1308103 36 1.000000
1308503 22 0.074000
1308603 37 1.000000
1309003 23 0.074000
1309103 38 1.000000
1309503 24 0.074000
1309603 39 1.000000
1310003 25 0.074000
1310103 40 1.000000
1310503 26 0.074000
1310603 41 1.000000
1311003 27 0.074000
1311103 42 1.000000
1311503 28 0.074000
1311603 43 1.000000
1312003 29 0.074000
1312103 44 1.000000
1312503 30 0.074000
1312603 45 1.000000
1313003 31 0.074000
1313103 46 1.000000
1313503 32 0.074000
1313603 47 1.000000
1314003 33 0.074000
1314103 48 1.000000
1314503 34 0.074000
1314603 49 1.000000
1400003 5 1.000000
1400103 20 0.926000
1400503 6 1.000000
1400603 21 0.926000
1401003 7 1.000000
1401103 22 0.926000
1401503 8 1.000000
1401603 23 0.926000
1402003 9 1.000000
1402103 24 0.926000
1402503 10 1.000000
1402603 25 0.926000
1403003 11 1.000000
1403103 26 0.926000
1403104 27 0.921010
1403503 12 1.000000
1404003 13 1.000000
1404103 28 0.926000
1404503 14 1.000000
1404603 29 0.926000
1405003 15 1.000000
1405103 30 0.926000
1405503 16 1.000000
1405603 31 0.926000
1406003 17 1.000000
1406103 32 0.926000
1406503 18 1.000000
1406603 33 0.926000
1407003 19 1.000000
1407103 34 0.926000
1407503 20 0.074000
1407603 35 1.000000
1408003 21 0.074000
1408103 36 1.000000
1408503 22 0.074000
1408603 37 1.000000
1409003 23 0.074000
1409103 38 1.000000
1409503 24 0.074000
1409603 39 1.000000
1410003 25 0.074000
1410103 40 1.000000
1410503 26 0.074000
1410603 41 1.000000
1411003 27 0.078990
1411103 42 1.000000
1411503 28 0.074000
1411603 43 1.000000
1412003 29 0.074000
1412103 44 1.000000
1412503 30 0.074000
1412603 45 1.000000
1413003 31 0.074000
1413103 46 1.000000
1413503 32 0.074000
1413504 33 0.069010
1413603 47 1.000000
1414103 48 1.000000
1414503 34 0.074000
1414603 49 1.000000
1500003 5 1.000000
1500103 20 0.926000
1500503 6 1.000000
1500603 21 0.926000
1501003 7 1.000000
1501103 22 0.926000
1501104 23 0.921010
1501503 8 1.000000
1502003 9 1.000000
1502103 24 0.926000
1502503 10 1.000000
1502603 25 0.926000
1503003 11 1.000000
1503103 26 0.926000
1503104 27 0.921010
1503503 12 1.000000
1504003 13 1.000000
1504103 28 0.926000
1504503 14 1.000000
1504603 29 0.926000
1505003 15 1.000000
1505103 30 0.926000
1505503 16 1.000000
1505603 31 0.926000
1506003 17 1.000000
1506103 32 0.926000
1506104 33 0.926000
1506503 18 1.000000
1507003 19 1.000000
1507103 34 0.926000
1507503 20 0.074000
1507603 35 1.000000
1508003 21 0.074000
1508103 36 1.000000
1508503 22 0.074000
1508603 37 1.000000
1509003 23 0.078990
1509103 38 1.000000
1509503 24 0.074000
1509603 39 1.000000
1510003 25 0.074000
1510103 40 1.000000
1510503 26 0.074000
1510504 27 0.074000
1510603 41 1.000000
1511103 42 1.000000
1511503 28 0.074000
1511603 43 1.000000
1512003 29 0.074000
1512103 44 1.000000
1512503 30 0.074000
1512603 45 1.000000
1513003 31 0.074000
1513103 46 1.000000
1513503 32 0.074000
1513504 33 0.074000
1513603 47 1.000000
1514103 48 1.000000
1514503 34 0.074000
1514603 49 1.000000
1600003 5 1.000000
1600103 20 0.926000
1600503 6 1.000000
1600603 21 0.926000
1601003 7 1.000000
1601103 22 0.926000
1601104 23 0.921010
1601503 8 1.000000
1602003 9 1.000000
1602103 24 0.926000
1602503 10 1.000000
1602603 25 0.926000
1603003 11 1.000000
1603103 26 0.926000
1603104 27 0.926000
1603503 12 1.000000
1604003 13 1.000000
1604103 28 0.926000
1604503 14 1.000000
1604603 29 0.926000
1605003 15 1.000000
1605103 30 0.926000
1605503 16 1.000000
1605603 31 0.926000
1606003 17 1.000000
1606103 32 0.926000
1606104 33 0.926000
1606503 18 1.000000
1607003 19 1.000000
1607103 34 0.926000
1607503 20 0.074000
1607504 21 0.069010
1607603 35 1.000000
1608103 36 1.000000
1608503 22 0.074000
1608603 37 1.000000
1609003 23 0.078990
1609103 38 1.000000
1609503 24 0.074000
1609603 39 1.000000
1610003 25 0.074000
1610103 40 1.000000
1610503 26 0.074000
1610504 27 0.074000
1610603 41 1.000000
1611103 42 1.000000
1611503 28 0.074000
1611603 43 1.000000
1612003 29 0.074000
1612103 44 1.000000
1612503 30 0.074000
1612603 45 1.000000
1613003 31 0.074000
1613103 46 1.000000
1613503 32 0.074000
1613504 33 0.074000
1613603 47 1.000000
1614103 48 1.000000
1614503 34 0.074000
1614603 49 1.000000
1700003 5 1.000000
1700103 20 0.926000
1700503 6 1.000000
1700603 21 0.930990
1701003 7 1.000000
1701103 22 0.926000
1701104 23 0.921010
1701503 8 1.000000
1702003 9 1.000000
1702103 24 0.926000
1702503 10 1.000000
1702603 25 0.926000
1703003 11 1.000000
1703103 26 0.926000
1703104 27 0.926000
1703503 12 1.000000
1704003 13 1.000000
1704103 28 0.926000
1704503 14 1.000000
1704603 29 0.926000
1705003 15 1.000000
1705103 30 0.926000
1705503 16 1.000000
1705603 31 0.926000
1706003 17 1.000000
1706103 32 0.926000
1706104 33 0.926000
1706503 18 1.000000
1707003 19 1.000000
1707103 34 0.926000
1707503 20 0.074000
1707504 21 0.069010
1707603 35 1.000000
1708103 36 1.000000
1708503 22 0.074000
1708603 37 1.000000
1709003 23 0.078990
1709103 38 1.000000
1709503 24 0.074000
1709603 39 1.000000
1710003 25 0.074000
1710103 40 1.000000
1710503 26 0.074000
1710504 27 0.074000
1710603 41 1.000000
1711103 42 1.000000
1711503 28 0.074000
1711603 43 1.000000
1712003 29 0.074000
1712103 44 1.000000
1712503 30 0.074000
1712603 45 1.000000
1713003 31 0.074000
1713103 46 1.000000
1713503 32 0.074000
1713504 33 0.074000
1713603 47 1.000000
1714103 48 1.000000
1714503 34 0.074000
1714603 49 1.000000
1800003 5 1.000000
1800103 20 0.926000
1800503 6 1.000000
1800603 21 0.930990
1801003 7 1.000000
1801103 22 0.926000
1801104 23 0.921010
1801503 8 1.000000
1802003 9 1.000000
1802103 24 0.926000
1802503 10 1.000000
1802603 25 0.926000
1803003 11 1.000000
1803103 26 0.926000
1803104 27 0.926000
1803503 12 1.000000
1804003 13 1.000000
1804103 28 0.926000
1804503 14 1.000000
1804603 29 0.926000
1805003 15 1.000000
1805103 30 0.926000
1805503 16 1.000000
1805603 31 0.926000
1806003 17 1.000000
1806103 32 0.926000
1806104 33 0.926000
1806503 18 1.000000
1807003 19 1.000000
1807103 34 0.926000
1807503 20 0.074000
1807504 21 0.069010
1807603 35 1.000000
1808103 36 1.000000
1808503 22 0.074000
1808603 37 1.000000
1809003 23 0.078990
1809103 38 1.000000
1809503 24 0.074000
1809603 39 1.000000
1810003 25 0.074000
1810103 40 1.000000
1810503 26 0.074000
1810504 27 0.074000
1810603 41 1.000000
1811103 42 1.000000
1811503 28 0.074000
1811603 43 1.000000
1812003 29 0.074000
1812103 44 1.000000
1812503 30 0.074000
1812603 45 1.000000
1813003 31 0.074000
1813103 46 1.000000
1813503 32 0.074000
1813504 33 0.074000
1813603 47 1.000000
1814103 48 1.000000
1814503 34 0.074000
1814603 49 1.000000
1900003 5 1.000000
1900103 20 0.926000
1900503 6 1.000000
1900603 21 0.930990
1901003 7 1.000000
1901103 22 0.926000
1901104 23 0.921010
1901503 8 1.000000
1902003 9 1.000000
1902103 24 0.926000
1902503 10 1.000000
1902603 25 0.926000
1903003 11 1.000000
1903103 26 0.926000
1903104 27 0.926000
1903503 12 1.000000
1904003 13 1.000000
1904103 28 0.926000
1904503 14 1.000000
1904603 29 0.926000
1905003 15 1.000000
1905103 30 0.926000
1905503 16 1.000000
1905603 31 0.926000
1906003 17 1.000000
1906103 32 0.926000
1906104 33 0.926000
1906105 34 0.916020
1906503 18 1.000000
1907003 19 1.000000
1907503 20 0.074000
1907504 21 0.069010
1907603 35 1.000000
1908103 36 1.000000
1908503 22 0.074000
1908603 37 1.000000
1909003 23 0.078990
1909103 38 1.000000
1909503 24 0.074000
1909603 39 1.000000
1910003 25 0.074000
1910103 40 1.000000
1910503 26 0.074000
1910504 27 0.074000
1910603 41 1.000000
1911103 42 1.000000
1911503 28 0.074000
1911603 43 1.000000
1912003 29 0.074000
1912103 44 1.000000
1912503 30 0.074000
1912603 45 1.000000
1913003 31 0.074000
1913103 46 1.000000
1913503 32 0.074000
1913504 33 0.074000
1913603 47 1.000000
1914103 48 1.000000
1914503 34 0.083980
1914603 49 1.000000
2000003 5 1.000000
2000103 20 0.926000
2000503 6 1.000000
2000603 21 0.930990
2001003 7 1.000000
2001103 22 0.926000
2001104 23 0.921010
2001503 8 1.000000
2002003 9 1.000000
2002103 24 0.926000
2002503 10 1.000000
2002603 25 0.926000
2003003 11 1.000000
2003103 26 0.926000
2003104 27 0.926000
2003503 12 1.000000
2004003 13 1.000000
2004103 28 0.926000
2004503 14 1.000000
2004603 29 0.926000
2005003 15 1.000000
2005103 30 0.926000
2005503 16 1.000000
2005603 31 0.926000
2006003 17 1.000000
2006103 32 0.926000
2006104 33 0.926000
2006105 34 0.916020
2006503 18 1.000000
2007003 19 1.000000
2007503 20 0.074000
2007504 21 0.069010
2007603 35 1.000000
2008103 36 1.000000
2008503 22 0.074000
2008603 37 1.000000
2009003 23 0.078990
2009103 38 1.000000
2009503 24 0.074000
2009603 39 1.000000
2010003 25 0.074000
2010103 40 1.000000
2010503 26 0.074000
2010504 27 0.074000
2010603 41 1.000000
2011103 42 1.000000
2011503 28 0.074000
2011603 43 1.000000
2012003 29 0.074000
2012103 44 1.000000
2012503 30 0.074000
2012603 45 1.000000
2013003 31 0.074000
2013103 46 1.000000
2013503 32 0.074000
2013504 33 0.074000
2013603 47 1.000000
2014103 48 1.000000
2014503 34 0.083980
2014603 49 1.000000
2100003 5 1.000000
2100103 20 0.926000
2100503 6 1.000000
2100603 21 0.930990
2101003 7 1.000000
2101103 22 0.926000
2101104 23 0.921010
2101503 8 1.000000
2102003 9 1.000000
2102103 24 0.926000
2102503 10 1.000000
2102603 25 0.926000
2103003 11 1.000000
2103103 26 0.926000
2103104 27 0.926000
2103503 12 1.000000
2104003 13 1.000000
2104103 28 0.926000
2104503 14 1.000000
2104603 29 0.926000
2105003 15 1.000000
2105103 30 0.926000
2105503 16 1.000000
2105603 31 0.926000
2106003 17 1.000000
2106103 32 0.926000
2106104 33 0.926000
2106105 34 0.916020
2106503 18 1.000000
2107003 19 1.000000
2107503 20 0.074000
2107504 21 0.069010
2107603 35 1.000000
2108103 36 1.000000
2108503 22 0.074000
2108603 37 1.000000
2109003 23 0.078990
2109103 38 1.000000
2109503 24 0.074000
2109603 39 1.000000
2110003 25 0.074000
2110103 40 1.000000
2110503 26 0.074000
2110504 27 0.074000
2110603 41 1.000000
2111103 42 1.000000
2111503 28 0.074000
2111603 43 1.000000
2112003 29 0.074000
2112103 44 1.000000
2112503 30 0.074000
2112603 45 1.000000
2113003 31 0.074000
2113103 46 1.000000
2113503 32 0.074000
2113504 33 0.074000
2113603 47 1.000000
2114103 48 1.000000
2114503 34 0.083980
2114603 49 1.000000
2200003 5 1.000000
2200103 20 0.926000
2200503 6 1.000000
2200603 21 0.930990
2201003 7 1.000000
2201103 22 0.926000
2201104 23 0.921010
2201503 8 1.000000
2202003 9 1.000000
2202103 24 0.926000
2202503 10 1.000000
2202603 25 0.926000
2203003 11 1.000000
2203103 26 0.926000
2203104 27 0.926000
2203503 12 1.000000
2204003 13 1.000000
2204103 28 0.926000
2204503 14 1.000000
2204603 29 0.926000
2205003 15 1.000000
2205103 30 0.926000
2205503 16 1.000000
2205603 31 0.926000
2206003 17 1.000000
2206103 32 0.926000
2206104 33 0.926000
2206105 34 0.916020
2206503 18 1.000000
2207003 19 1.000000
2207503 20 0.074000
2207504 21 0.069010
2207603 35 1.000000
2208103 36 1.000000
2208503 22 0.074000
2208603 37 1.000000
2209003 23 0.078990
2209103 38 1.000000
2209503 24 0.074000
2209603 39 1.000000
2210003 25 0.074000
2210103 40 1.000000
2210503 26 0.074000
2210504 27 0.074000
2210603 41 1.000000
2211103 42 1.000000
2211503 28 0.074000
2211603 43 1.000000
2212003 29 0.074000
2212103 44 1.000000
2212503 30 0.074000
2212603 45 1.000000
2213003 31 0.074000
2213103 46 1.000000
2213503 32 0.074000
2213504 33 0.074000
2213603 47 1.000000
2214103 48 1.000000
